seqnames,start,width
chr1,5710869,2
chr1,5710761,2
chr1,5710662,2
chr1,5710648,2
chr1,5710576,2
chr1,5710535,2
chr1,5710199,2
chr1,5710178,2
chr1,5710009,2
chr1,5709895,2
chr1,5709677,2
chr1,5709375,2
chr1,5709353,2
chr1,5709266,2
chr1,5709258,2
chr1,5709055,2
chr1,5709044,2
chr1,5709032,2
chr1,5709006,2
chr1,5708925,2
chr1,5708895,2
chr1,5708852,2
chr1,5708738,2
chr1,5708714,2
chr1,5708311,2
chr1,5708292,2
chr1,5708207,2
chr1,5708093,2
chr1,5707977,2
chr1,5707944,2
chr1,5707888,2
chr1,5707696,2
chr1,5707695,2
chr1,5707595,2
chr1,5707512,2
chr1,5707425,2
chr1,5707387,2
chr1,5707320,2
chr1,5707005,2
chr1,5706952,2
chr1,5706874,2
chr1,5706792,2
chr1,5706313,2
chr1,5706293,2
chr1,5706178,2
chr1,5706166,2
chr1,5706100,2
chr1,5706075,2
chr1,5706054,2
chr1,5705805,2
chr1,5705763,2
chr1,5705744,2
chr1,5705677,2
chr1,5705643,2
chr1,5705639,2
chr1,5705560,2
chr1,5705555,2
chr1,5705524,2
chr1,5705517,2
chr1,5705422,2
chr1,5705392,2
chr1,5705364,2
chr1,5705269,2
chr1,5705258,2
chr1,5705252,2
chr1,5705150,2
chr1,5705075,2
chr1,5704799,2
chr1,5704181,2
chr1,5703876,2
chr1,5703842,2
chr1,5703817,2
chr1,5703787,2
chr1,5703779,2
chr1,5703673,2
chr1,5703671,2
chr1,5703062,2
chr1,5702880,2
chr1,5702873,2
chr1,5702842,2
chr1,5702802,2
chr1,5702704,2
chr1,5702692,2
chr1,5702670,2
chr1,5702541,2
chr1,5702255,2
chr1,5702217,2
chr1,5702118,2
chr1,5702032,2
chr1,5701981,2
chr1,5701691,2
chr1,5701647,2
chr1,5701577,2
chr1,5701480,2
chr1,5701430,2
chr1,5701254,2
chr1,5700989,2
chr1,5700855,2
chr1,5700710,2
chr1,5700560,2
chr1,5700353,2
chr1,5700292,2
chr1,5699631,2
chr1,5699592,2
chr1,5699523,2
chr1,5699474,2
chr1,5699149,2
chr1,5698849,2
chr1,5698803,2
chr1,5698716,2
chr1,5698540,2
chr1,5698442,2
chr1,5698132,2
chr1,5698092,2
chr1,5698010,2
chr1,5697807,2
chr1,5697791,2
chr1,5697719,2
chr1,5697677,2
chr1,5697666,2
chr1,5697653,2
chr1,5697288,2
chr1,5697210,2
chr1,5696784,2
chr1,5696756,2
chr1,5696684,2
chr1,5696629,2
chr1,5696523,2
chr1,5696194,2
chr1,5696116,2
chr1,5696106,2
chr1,5696026,2
chr1,5695946,2
chr1,5695932,2
chr1,5695914,2
chr1,5695840,2
chr1,5695572,2
chr1,5695536,2
chr1,5695297,2
chr1,5695112,2
chr1,5695076,2
chr1,5695005,2
chr1,5694984,2
chr1,5694893,2
chr1,5694777,2
chr1,5694756,2
chr1,5694652,2
chr1,5694579,2
chr1,5694524,2
chr1,5694515,2
chr1,5694336,2
chr1,5693937,2
chr1,5693914,2
chr1,5693823,2
chr1,5693816,2
chr1,5693808,2
chr1,5693752,2
chr1,5693503,2
chr1,5693464,2
chr1,5693230,2
chr1,5693174,2
chr1,5693141,2
chr1,5693035,2
chr1,5692873,2
chr1,5692828,2
chr1,5692808,2
chr1,5692750,2
chr1,5692689,2
chr1,5692655,2
chr1,5692276,2
chr1,5691944,2
chr1,5691930,2
chr1,5691921,2
chr1,5691918,2
chr1,5691830,2
chr1,5691816,2
chr1,5691814,2
chr1,5691701,2
chr1,5691648,2
chr1,5691495,2
chr1,5691382,2
chr1,5691372,2
chr1,5691257,2
chr1,5690923,2
chr1,5690844,2
chr1,5690839,2
chr1,5690624,2
chr1,5690519,2
chr1,5690509,2
chr1,5690304,2
chr1,5690293,2
chr1,5690225,2
chr1,5690116,2
chr1,5690033,2
chr1,5689961,2
chr1,5689910,2
chr1,5689858,2
chr1,5689802,2
chr1,5689722,2
chr1,5689665,2
chr1,5689653,2
chr1,5689581,2
chr1,5689562,2
chr1,5689301,2
chr1,5689242,2
chr1,5689221,2
chr1,5689204,2
chr1,5688989,2
chr1,5688940,2
chr1,5688877,2
chr1,5688833,2
chr1,5688826,2
chr1,5688789,2
chr1,5688721,2
chr1,5688652,2
chr1,5688586,2
chr1,5688545,2
chr1,5688473,2
chr1,5688419,2
chr1,5688329,2
chr1,5688121,2
chr1,5687680,2
chr1,5687623,2
chr1,5687566,2
chr1,5687497,2
chr1,5687442,2
chr1,5687278,2
chr1,5687096,2
chr1,5686972,2
chr1,5686777,2
chr1,5686719,2
chr1,5686649,2
chr1,5686568,2
chr1,5686213,2
chr1,5686075,2
chr1,5685887,2
chr1,5685831,2
chr1,5685786,2
chr1,5685777,2
chr1,5685735,2
chr1,5685589,2
chr1,5685503,2
chr1,5685478,2
chr1,5685421,2
chr1,5685378,2
chr1,5685364,2
chr1,5685253,2
chr1,5685174,2
chr1,5685016,2
chr1,5684967,2
chr1,5684868,2
chr1,5684848,2
chr1,5684834,2
chr1,5684693,2
chr1,5684641,2
chr1,5684518,2
chr1,5684493,2
chr1,5684435,2
chr1,5684310,2
chr1,5684082,2
chr1,5683999,2
chr1,5683983,2
chr1,5683961,2
chr1,5683930,2
chr1,5683873,2
chr1,5683560,2
chr1,5683535,2
chr1,5683253,2
chr1,5683162,2
chr1,5682986,2
chr1,5682864,2
chr1,5682806,2
chr1,5682800,2
chr1,5682727,2
chr1,5682508,2
chr1,5682387,2
chr1,5682358,2
chr1,5682202,2
chr1,5682145,2
chr1,5682030,2
chr1,5681858,2
chr1,5681824,2
chr1,5681657,2
chr1,5681563,2
chr1,5681546,2
chr1,5681311,2
chr1,5681301,2
chr1,5681132,2
chr1,5681059,2
chr1,5680993,2
chr1,5680954,2
chr1,5680915,2
chr1,5680906,2
chr1,5680342,2
chr1,5680334,2
chr1,5680312,2
chr1,5680288,2
chr1,5679984,2
chr1,5679968,2
chr1,5679630,2
chr1,5679097,2
chr1,5679037,2
chr1,5679015,2
chr1,5678811,2
chr1,5678722,2
chr1,5678642,2
chr1,5678359,2
chr1,5678265,2
chr1,5678153,2
chr1,5678020,2
chr1,5677989,2
chr1,5677957,2
chr1,5677880,2
chr1,5677528,2
chr1,5677502,2
chr1,5677479,2
chr1,5677446,2
chr1,5677409,2
chr1,5677347,2
chr1,5677269,2
chr1,5677230,2
chr1,5677212,2
chr1,5676921,2
chr1,5676791,2
chr1,5676695,2
chr1,5676680,2
chr1,5676543,2
chr1,5676391,2
chr1,5676300,2
chr1,5676218,2
chr1,5676095,2
chr1,5675975,2
chr1,5675751,2
chr1,5675608,2
chr1,5675606,2
chr1,5675444,2
chr1,5675396,2
chr1,5675395,2
chr1,5675377,2
chr1,5675284,2
chr1,5674835,2
chr1,5674747,2
chr1,5674614,2
chr1,5674518,2
chr1,5674452,2
chr1,5674254,2
chr1,5674242,2
chr1,5674137,2
chr1,5674074,2
chr1,5673784,2
chr1,5673673,2
chr1,5673569,2
chr1,5673355,2
chr1,5673297,2
chr1,5673256,2
chr1,5673211,2
chr1,5673183,2
chr1,5673046,2
chr1,5673010,2
chr1,5672822,2
chr1,5672252,2
chr1,5672185,2
chr1,5671867,2
chr1,5671823,2
chr1,5671759,2
chr1,5671735,2
chr1,5671417,2
chr1,5671353,2
chr1,5671329,2
chr1,5671146,2
chr1,5671044,2
chr1,5670376,2
chr1,5670170,2
chr1,5670163,2
chr1,5670133,2
chr1,5670063,2
chr1,5670011,2
chr1,5669949,2
chr1,5669936,2
chr1,5669917,2
chr1,5669891,2
chr1,5669745,2
chr1,5669743,2
chr1,5669590,2
chr1,5669537,2
chr1,5669372,2
chr1,5669016,2
chr1,5669004,2
chr1,5668937,2
chr1,5668901,2
chr1,5668750,2
chr1,5668694,2
chr1,5668687,2
chr1,5668668,2
chr1,5668429,2
chr1,5668393,2
chr1,5668221,2
chr1,5668208,2
chr1,5668173,2
chr1,5668008,2
chr1,5667918,2
chr1,5667915,2
chr1,5667846,2
chr1,5667756,2
chr1,5667737,2
chr1,5667625,2
chr1,5667620,2
chr1,5667603,2
chr1,5667543,2
chr1,5667452,2
chr1,5667385,2
chr1,5667331,2
chr1,5667321,2
chr1,5667102,2
chr1,5667011,2
chr1,5667005,2
chr1,5666936,2
chr1,5666865,2
chr1,5666812,2
chr1,5666804,2
chr1,5666761,2
chr1,5666734,2
chr1,5666619,2
chr1,5666538,2
chr1,5666512,2
chr1,5666417,2
chr1,5666378,2
chr1,5666210,2
chr1,5666205,2
chr1,5666170,2
chr1,5666075,2
chr1,5666056,2
chr1,5665989,2
chr1,5665716,2
chr1,5665518,2
chr1,5665505,2
chr1,5665322,2
chr1,5665176,2
chr1,5664978,2
chr1,5664920,2
chr1,5664894,2
chr1,5664742,2
chr1,5664702,2
chr1,5664683,2
chr1,5664514,2
chr1,5664389,2
chr1,5664333,2
chr1,5664227,2
chr1,5664202,2
chr1,5664186,2
chr1,5664068,2
chr1,5663892,2
chr1,5663567,2
chr1,5663557,2
chr1,5663334,2
chr1,5663265,2
chr1,5663109,2
chr1,5663041,2
chr1,5662923,2
chr1,5662841,2
chr1,5662826,2
chr1,5662631,2
chr1,5662613,2
chr1,5662503,2
chr1,5662502,2
chr1,5662499,2
chr1,5662452,2
chr1,5662434,2
chr1,5662286,2
chr1,5662183,2
chr1,5662176,2
chr1,5662035,2
chr1,5661966,2
chr1,5661704,2
chr1,5661577,2
chr1,5661364,2
chr1,5661327,2
chr1,5661282,2
chr1,5661041,2
chr1,5660982,2
chr1,5660868,2
chr1,5660743,2
chr1,5660698,2
chr1,5660630,2
chr1,5660482,2
chr1,5660466,2
chr1,5660456,2
chr1,5660415,2
chr1,5660333,2
chr1,5660247,2
chr1,5660036,2
chr1,5659820,2
chr1,5659813,2
chr1,5659735,2
chr1,5659714,2
chr1,5659706,2
chr1,5659701,2
chr1,5659605,2
chr1,5659594,2
chr1,5659539,2
chr1,5659453,2
chr1,5659432,2
chr1,5659354,2
chr1,5659275,2
chr1,5659043,2
chr1,5658708,2
chr1,5658656,2
chr1,5658517,2
chr1,5658454,2
chr1,5658352,2
chr1,5658129,2
chr1,5658124,2
chr1,5658082,2
chr1,5658081,2
chr1,5657917,2
chr1,5657877,2
chr1,5657849,2
chr1,5657829,2
chr1,5657748,2
chr1,5657657,2
chr1,5657651,2
chr1,5657412,2
chr1,5657387,2
chr1,5657307,2
chr1,5657249,2
chr1,5657166,2
chr1,5657069,2
chr1,5657059,2
chr1,5657009,2
chr1,5656994,2
chr1,5656964,2
chr1,5656963,2
chr1,5656804,2
chr1,5656798,2
chr1,5656788,2
chr1,5656667,2
chr1,5656599,2
chr1,5656547,2
chr1,5656465,2
chr1,5656296,2
chr1,5656219,2
chr1,5656144,2
chr1,5656134,2
chr1,5656129,2
chr1,5656011,2
chr1,5655985,2
chr1,5655942,2
chr1,5655753,2
chr1,5655735,2
chr1,5655564,2
chr1,5655545,2
chr1,5655485,2
chr1,5655347,2
chr1,5655338,2
chr1,5655198,2
chr1,5655040,2
chr1,5654728,2
chr1,5654522,2
chr1,5654341,2
chr1,5654297,2
chr1,5654289,2
chr1,5654245,2
chr1,5653868,2
chr1,5653727,2
chr1,5653456,2
chr1,5653257,2
chr1,5653180,2
chr1,5653120,2
chr1,5653015,2
chr1,5652813,2
chr1,5652571,2
chr1,5652531,2
chr1,5652514,2
chr1,5652494,2
chr1,5652234,2
chr1,5652146,2
chr1,5652092,2
chr1,5652086,2
chr1,5652020,2
chr1,5652002,2
chr1,5651901,2
chr1,5651833,2
chr1,5651750,2
chr1,5651659,2
chr1,5651564,2
chr1,5651560,2
chr1,5651519,2
chr1,5651467,2
chr1,5651444,2
chr1,5651422,2
chr1,5651411,2
chr1,5651367,2
chr1,5651365,2
chr1,5651200,2
chr1,5650955,2
chr1,5650856,2
chr1,5650795,2
chr1,5650766,2
chr1,5650657,2
chr1,5650563,2
chr1,5650531,2
chr1,5650368,2
chr1,5650051,2
chr1,5649995,2
chr1,5649793,2
chr1,5649706,2
chr1,5649629,2
chr1,5649419,2
chr1,5649020,2
chr1,5648971,2
chr1,5648767,2
chr1,5648669,2
chr1,5648495,2
chr1,5648424,2
chr1,5648356,2
chr1,5648354,2
chr1,5648321,2
chr1,5648264,2
chr1,5648236,2
chr1,5648223,2
chr1,5648171,2
chr1,5648108,2
chr1,5648093,2
chr1,5647975,2
chr1,5647832,2
chr1,5647457,2
chr1,5647334,2
chr1,5647323,2
chr1,5647315,2
chr1,5647110,2
chr1,5647104,2
chr1,5647086,2
chr1,5647050,2
chr1,5646863,2
chr1,5646705,2
chr1,5646598,2
chr1,5646399,2
chr1,5646345,2
chr1,5646317,2
chr1,5646288,2
chr1,5646200,2
chr1,5646150,2
chr1,5645934,2
chr1,5645867,2
chr1,5645862,2
chr1,5645776,2
chr1,5645759,2
chr1,5645744,2
chr1,5645467,2
chr1,5645129,2
chr1,5645075,2
chr1,5644936,2
chr1,5644892,2
chr1,5644724,2
chr1,5644544,2
chr1,5644434,2
chr1,5644312,2
chr1,5644249,2
chr1,5644233,2
chr1,5644011,2
chr1,5643846,2
chr1,5643746,2
chr1,5643499,2
chr1,5643203,2
chr1,5643108,2
chr1,5643058,2
chr1,5642880,2
chr1,5642639,2
chr1,5642595,2
chr1,5642592,2
chr1,5642572,2
chr1,5642479,2
chr1,5642373,2
chr1,5642135,2
chr1,5641763,2
chr1,5641745,2
chr1,5641678,2
chr1,5641632,2
chr1,5641372,2
chr1,5641345,2
chr1,5641180,2
chr1,5641028,2
chr1,5640802,2
chr1,5640791,2
chr1,5640786,2
chr1,5640769,2
chr1,5640756,2
chr1,5640273,2
chr1,5640194,2
chr1,5640126,2
chr1,5639925,2
chr1,5639884,2
chr1,5639800,2
chr1,5639741,2
chr1,5639719,2
chr1,5639680,2
chr1,5639663,2
chr1,5639622,2
chr1,5639560,2
chr1,5639176,2
chr1,5639009,2
chr1,5638985,2
chr1,5638849,2
chr1,5638828,2
chr1,5638651,2
chr1,5638568,2
chr1,5638363,2
chr1,5638295,2
chr1,5638008,2
chr1,5637912,2
chr1,5637713,2
chr1,5637692,2
chr1,5637530,2
chr1,5637341,2
chr1,5637315,2
chr1,5637252,2
chr1,5636957,2
chr1,5636860,2
chr1,5636830,2
chr1,5636824,2
chr1,5636805,2
chr1,5636714,2
chr1,5636677,2
chr1,5636509,2
chr1,5636418,2
chr1,5636358,2
chr1,5636241,2
chr1,5636047,2
chr1,5635938,2
chr1,5635932,2
chr1,5635913,2
chr1,5635631,2
chr1,5635530,2
chr1,5635491,2
chr1,5635438,2
chr1,5635411,2
chr1,5635379,2
chr1,5635294,2
chr1,5635233,2
chr1,5635115,2
chr1,5634914,2
chr1,5634913,2
chr1,5634626,2
chr1,5634402,2
chr1,5634301,2
chr1,5634212,2
chr1,5634128,2
chr1,5633958,2
chr1,5633845,2
chr1,5633619,2
chr1,5633532,2
chr1,5633504,2
chr1,5633391,2
chr1,5633320,2
chr1,5633260,2
chr1,5633240,2
chr1,5633206,2
chr1,5633015,2
chr1,5632991,2
chr1,5632938,2
chr1,5632767,2
chr1,5632679,2
chr1,5632594,2
chr1,5632496,2
chr1,5632336,2
chr1,5632318,2
chr1,5632173,2
chr1,5632134,2
chr1,5631987,2
chr1,5631912,2
chr1,5631832,2
chr1,5631831,2
chr1,5631791,2
chr1,5631742,2
chr1,5631523,2
chr1,5631488,2
chr1,5631428,2
chr1,5631357,2
chr1,5631346,2
chr1,5631211,2
chr1,5631188,2
chr1,5631173,2
chr1,5631118,2
chr1,5631023,2
chr1,5630981,2
chr1,5630959,2
chr1,5630913,2
chr1,5630887,2
chr1,5630881,2
chr1,5630878,2
chr1,5630767,2
chr1,5630242,2
chr1,5629866,2
chr1,5629757,2
chr1,5629660,2
chr1,5629436,2
chr1,5629205,2
chr1,5628974,2
chr1,5628712,2
chr1,5628632,2
chr1,5628539,2
chr1,5628359,2
chr1,5628306,2
chr1,5628259,2
chr1,5628174,2
chr1,5628150,2
chr1,5628100,2
chr1,5628043,2
chr1,5627711,2
chr1,5627555,2
chr1,5627433,2
chr1,5627377,2
chr1,5627302,2
chr1,5627236,2
chr1,5627156,2
chr1,5627155,2
chr1,5627122,2
chr1,5627067,2
chr1,5627035,2
chr1,5627001,2
chr1,5626835,2
chr1,5626614,2
chr1,5626589,2
chr1,5626541,2
chr1,5626318,2
chr1,5626246,2
chr1,5625858,2
chr1,5625717,2
chr1,5625715,2
chr1,5625628,2
chr1,5625572,2
chr1,5625531,2
chr1,5625493,2
chr1,5625085,2
chr1,5625077,2
chr1,5624949,2
chr1,5624781,2
chr1,5624747,2
chr1,5624484,2
chr1,5624448,2
chr1,5624438,2
chr1,5624359,2
chr1,5624351,2
chr1,5624316,2
chr1,5624106,2
chr1,5624000,2
chr1,5623940,2
chr1,5623929,2
chr1,5623797,2
chr1,5623679,2
chr1,5623641,2
chr1,5623589,2
chr1,5623573,2
chr1,5623082,2
chr1,5623046,2
chr1,5622796,2
chr1,5622771,2
chr1,5622766,2
chr1,5622746,2
chr1,5622688,2
chr1,5622538,2
chr1,5622509,2
chr1,5622467,2
chr1,5622434,2
chr1,5622433,2
chr1,5622258,2
chr1,5622099,2
chr1,5621986,2
chr1,5621802,2
chr1,5621769,2
chr1,5621760,2
chr1,5621502,2
chr1,5621383,2
chr1,5621221,2
chr1,5621162,2
chr1,5621147,2
chr1,5621133,2
chr1,5621106,2
chr1,5621101,2
chr1,5621058,2
chr1,5621025,2
chr1,5620961,2
chr1,5620862,2
chr1,5620714,2
chr1,5620691,2
chr1,5620626,2
chr1,5620623,2
chr1,5620489,2
chr1,5620393,2
chr1,5620266,2
chr1,5620072,2
chr1,5619560,2
chr1,5619554,2
chr1,5619551,2
chr1,5619452,2
chr1,5619342,2
chr1,5619060,2
chr1,5619025,2
chr1,5619001,2
chr1,5618944,2
chr1,5618834,2
chr1,5618827,2
chr1,5618721,2
chr1,5618716,2
chr1,5618711,2
chr1,5618585,2
chr1,5618479,2
chr1,5618444,2
chr1,5618311,2
chr1,5618205,2
chr1,5618181,2
chr1,5618175,2
chr1,5618151,2
chr1,5618147,2
chr1,5618139,2
chr1,5618074,2
chr1,5618045,2
chr1,5618009,2
chr1,5617875,2
chr1,5617850,2
chr1,5617656,2
chr1,5617458,2
chr1,5617431,2
chr1,5617402,2
chr1,5617149,2
chr1,5617081,2
chr1,5616931,2
chr1,5616809,2
chr1,5616516,2
chr1,5616500,2
chr1,5616132,2
chr1,5616114,2
chr1,5616045,2
chr1,5616031,2
chr1,5615827,2
chr1,5615719,2
chr1,5615670,2
chr1,5615663,2
chr1,5615635,2
chr1,5615596,2
chr1,5615573,2
chr1,5615561,2
chr1,5615399,2
chr1,5615251,2
chr1,5615149,2
chr1,5615071,2
chr1,5615058,2
chr1,5615045,2
chr1,5615025,2
chr1,5615015,2
chr1,5614986,2
chr1,5614946,2
chr1,5614871,2
chr1,5614735,2
chr1,5614664,2
chr1,5614435,2
chr1,5614069,2
chr1,5613985,2
chr1,5613892,2
chr1,5613888,2
chr1,5613671,2
chr1,5613599,2
chr1,5613495,2
chr1,5613310,2
chr1,5613182,2
chr1,5613175,2
chr1,5613126,2
chr1,5613001,2
chr1,5612843,2
chr1,5612729,2
chr1,5612660,2
chr1,5612622,2
chr1,5612616,2
chr1,5612604,2
chr1,5612551,2
chr1,5612486,2
chr1,5612391,2
chr1,5612369,2
chr1,5612326,2
chr1,5612246,2
chr1,5612164,2
chr1,5611915,2
chr1,5611792,2
chr1,5611696,2
chr1,5611621,2
chr1,5611560,2
chr1,5611541,2
chr1,5611516,2
chr1,5611290,2
chr1,5611283,2
chr1,5611199,2
chr1,5611153,2
chr1,5611048,2
chr1,5610948,2
chr1,5610816,2
chr1,5610806,2
chr1,5610604,2
chr1,5610496,2
chr1,5610329,2
chr1,5610259,2
chr1,5610052,2
chr1,5610047,2
chr1,5609990,2
chr1,5609903,2
chr1,5609779,2
chr1,5609688,2
chr1,5609637,2
chr1,5609270,2
chr1,5609197,2
chr1,5609043,2
chr1,5608975,2
chr1,5608971,2
chr1,5608852,2
chr1,5608816,2
chr1,5608680,2
chr1,5608462,2
chr1,5608315,2
chr1,5608141,2
chr1,5608115,2
chr1,5607832,2
chr1,5607739,2
chr1,5607653,2
chr1,5607636,2
chr1,5607410,2
chr1,5607355,2
chr1,5607302,2
chr1,5607196,2
chr1,5607023,2
chr1,5606921,2
chr1,5606833,2
chr1,5606657,2
chr1,5606646,2
chr1,5606536,2
chr1,5606359,2
chr1,5606345,2
chr1,5606277,2
chr1,5605976,2
chr1,5605852,2
chr1,5605815,2
chr1,5605814,2
chr1,5605728,2
chr1,5605614,2
chr1,5605579,2
chr1,5605256,2
chr1,5605254,2
chr1,5604685,2
chr1,5604583,2
chr1,5604307,2
chr1,5604232,2
chr1,5604231,2
chr1,5604145,2
chr1,5604143,2
chr1,5604083,2
chr1,5603976,2
chr1,5603959,2
chr1,5603905,2
chr1,5603903,2
chr1,5603859,2
chr1,5603541,2
chr1,5603513,2
chr1,5603357,2
chr1,5603337,2
chr1,5603332,2
chr1,5603305,2
chr1,5603258,2
chr1,5603125,2
chr1,5603066,2
chr1,5603062,2
chr1,5602981,2
chr1,5602978,2
chr1,5602953,2
chr1,5602896,2
chr1,5602882,2
chr1,5602866,2
chr1,5602818,2
chr1,5602795,2
chr1,5602749,2
chr1,5602745,2
chr1,5602362,2
chr1,5602287,2
chr1,5602221,2
chr1,5602006,2
chr1,5601912,2
chr1,5601782,2
chr1,5601649,2
chr1,5601537,2
chr1,5601490,2
chr1,5601370,2
chr1,5601357,2
chr1,5601339,2
chr1,5601200,2
chr1,5601191,2
chr1,5601037,2
chr1,5600976,2
chr1,5600605,2
chr1,5600528,2
chr1,5600495,2
chr1,5600491,2
chr1,5600437,2
chr1,5600413,2
chr1,5600408,2
chr1,5600358,2
chr1,5600204,2
chr1,5600059,2
chr1,5599870,2
chr1,5599571,2
chr1,5599338,2
chr1,5599314,2
chr1,5599198,2
chr1,5599153,2
chr1,5599122,2
chr1,5599106,2
chr1,5599053,2
chr1,5599014,2
chr1,5598957,2
chr1,5598946,2
chr1,5598929,2
chr1,5598897,2
chr1,5598867,2
chr1,5598864,2
chr1,5598825,2
chr1,5598788,2
chr1,5598739,2
chr1,5598722,2
chr1,5598623,2
chr1,5598450,2
chr1,5598354,2
chr1,5598289,2
chr1,5598267,2
chr1,5598183,2
chr1,5598124,2
chr1,5598063,2
chr1,5598021,2
chr1,5597975,2
chr1,5597886,2
chr1,5597856,2
chr1,5597632,2
chr1,5597345,2
chr1,5597260,2
chr1,5597215,2
chr1,5597209,2
chr1,5597031,2
chr1,5596789,2
chr1,5596761,2
chr1,5596752,2
chr1,5596571,2
chr1,5596155,2
chr1,5596034,2
chr1,5596015,2
chr1,5595823,2
chr1,5595767,2
chr1,5595749,2
chr1,5595573,2
chr1,5595568,2
chr1,5595403,2
chr1,5595247,2
chr1,5595171,2
chr1,5595090,2
chr1,5595031,2
chr1,5594880,2
chr1,5594836,2
chr1,5594758,2
chr1,5594650,2
chr1,5594577,2
chr1,5594416,2
chr1,5594392,2
chr1,5594390,2
chr1,5593998,2
chr1,5593847,2
chr1,5593843,2
chr1,5593644,2
chr1,5593521,2
chr1,5593398,2
chr1,5593185,2
chr1,5592963,2
chr1,5592813,2
chr1,5592803,2
chr1,5592756,2
chr1,5592705,2
chr1,5592475,2
chr1,5592229,2
chr1,5592215,2
chr1,5592180,2
chr1,5592156,2
chr1,5592148,2
chr1,5592020,2
chr1,5591608,2
chr1,5591219,2
chr1,5591189,2
chr1,5591176,2
chr1,5591026,2
chr1,5590994,2
chr1,5590990,2
chr1,5590935,2
chr1,5590863,2
chr1,5590782,2
chr1,5590618,2
chr1,5590586,2
chr1,5590571,2
chr1,5590570,2
chr1,5590551,2
chr1,5590490,2
chr1,5590463,2
chr1,5590416,2
chr1,5590390,2
chr1,5590348,2
chr1,5589981,2
chr1,5589938,2
chr1,5589810,2
chr1,5589557,2
chr1,5589515,2
chr1,5589456,2
chr1,5589419,2
chr1,5589360,2
chr1,5589341,2
chr1,5589071,2
chr1,5589038,2
chr1,5589034,2
chr1,5588760,2
chr1,5588691,2
chr1,5588651,2
chr1,5588542,2
chr1,5588502,2
chr1,5588475,2
chr1,5588440,2
chr1,5588396,2
chr1,5588376,2
chr1,5588319,2
chr1,5588219,2
chr1,5588216,2
chr1,5588195,2
chr1,5588147,2
chr1,5588038,2
chr1,5588036,2
chr1,5587989,2
chr1,5587961,2
chr1,5587927,2
chr1,5587792,2
chr1,5587774,2
chr1,5587675,2
chr1,5587625,2
chr1,5587071,2
chr1,5586757,2
chr1,5586754,2
chr1,5586696,2
chr1,5586523,2
chr1,5586485,2
chr1,5586431,2
chr1,5586204,2
chr1,5586137,2
chr1,5586028,2
chr1,5586012,2
chr1,5585937,2
chr1,5585925,2
chr1,5585783,2
chr1,5585682,2
chr1,5585573,2
chr1,5585511,2
chr1,5585412,2
chr1,5585327,2
chr1,5585275,2
chr1,5585255,2
chr1,5585185,2
chr1,5585085,2
chr1,5585067,2
chr1,5585016,2
chr1,5584695,2
chr1,5584646,2
chr1,5584550,2
chr1,5584290,2
chr1,5584288,2
chr1,5584231,2
chr1,5584136,2
chr1,5584022,2
chr1,5583700,2
chr1,5583517,2
chr1,5583445,2
chr1,5583310,2
chr1,5582996,2
chr1,5582977,2
chr1,5582821,2
chr1,5582781,2
chr1,5582661,2
chr1,5582641,2
chr1,5582631,2
chr1,5582586,2
chr1,5582450,2
chr1,5582427,2
chr1,5582320,2
chr1,5582122,2
chr1,5582110,2
chr1,5582044,2
chr1,5581875,2
chr1,5581801,2
chr1,5581586,2
chr1,5581573,2
chr1,5581567,2
chr1,5581559,2
chr1,5581513,2
chr1,5581500,2
chr1,5581470,2
chr1,5581250,2
chr1,5581127,2
chr1,5581124,2
chr1,5581081,2
chr1,5580912,2
chr1,5580850,2
chr1,5580530,2
chr1,5580448,2
chr1,5580262,2
chr1,5580051,2
chr1,5579902,2
chr1,5579897,2
chr1,5579860,2
chr1,5579820,2
chr1,5579804,2
chr1,5579702,2
chr1,5579663,2
chr1,5579616,2
chr1,5579479,2
chr1,5579417,2
chr1,5579362,2
chr1,5579325,2
chr1,5579312,2
chr1,5579294,2
chr1,5579030,2
chr1,5579027,2
chr1,5578965,2
chr1,5578815,2
chr1,5578798,2
chr1,5578661,2
chr1,5578356,2
chr1,5578341,2
chr1,5578306,2
chr1,5578204,2
chr1,5578036,2
chr1,5577958,2
chr1,5577820,2
chr1,5577503,2
chr1,5577438,2
chr1,5577045,2
chr1,5576940,2
chr1,5576920,2
chr1,5576667,2
chr1,5576652,2
chr1,5576332,2
chr1,5576293,2
chr1,5576265,2
chr1,5575553,2
chr1,5575345,2
chr1,5575330,2
chr1,5575307,2
chr1,5575245,2
chr1,5575178,2
chr1,5575105,2
chr1,5574988,2
chr1,5574888,2
chr1,5574516,2
chr1,5574430,2
chr1,5574328,2
chr1,5574191,2
chr1,5574185,2
chr1,5574067,2
chr1,5574064,2
chr1,5573979,2
chr1,5573830,2
chr1,5573824,2
chr1,5573789,2
chr1,5573703,2
chr1,5573632,2
chr1,5573609,2
chr1,5573564,2
chr1,5573436,2
chr1,5573324,2
chr1,5573087,2
chr1,5573080,2
chr1,5573015,2
chr1,5572922,2
chr1,5572758,2
chr1,5572503,2
chr1,5572307,2
chr1,5572288,2
chr1,5571613,2
chr1,5571589,2
chr1,5571530,2
chr1,5571497,2
chr1,5570926,2
chr1,5570908,2
chr1,5570899,2
chr1,5570790,2
chr1,5570655,2
chr1,5570628,2
chr1,5570617,2
chr1,5570613,2
chr1,5570552,2
chr1,5570190,2
chr1,5570059,2
chr1,5569952,2
chr1,5569891,2
